subject,run_number,Trialid,condition,choice_number,self_value,other_value,choice,self,other,choice_RT
1203,1,4,4,1,22,6,1,22,6,1824
1203,1,4,4,2,10,26,1,10,26,1486
1203,1,4,4,3,25,30,1,25,30,1357
1203,1,4,4,4,4,12,2,10,10,1693
1203,1,6,1,1,31,3,1,31,3,2158
1203,1,6,1,2,22,10,1,22,10,1763
1203,1,6,1,3,30,25,1,30,25,1330
1203,1,6,1,4,4,12,2,10,10,1789
1203,1,8,4,1,30,10,1,30,10,1394
1203,1,8,4,2,12,8,1,12,8,1737
1203,1,8,4,3,7,11,2,10,10,1431
1203,1,8,4,4,14,26,1,14,26,1108
1203,1,9,2,1,7,11,2,10,10,1288
1203,1,9,2,2,31,3,1,31,3,1471
1203,1,9,2,3,30,20,1,30,20,1270
1203,1,9,2,4,26,14,1,26,14,1145
1203,1,10,3,1,11,6,1,11,6,1479
1203,1,10,3,2,12,18,1,12,18,1582
1203,1,10,3,3,22,10,1,22,10,941
1203,1,10,3,4,4,28,1,4,28,1551
1203,1,12,2,1,11,8,2,10,10,1440
1203,1,12,2,2,26,10,1,26,10,950
1203,1,12,2,3,30,29,1,30,29,1465
1203,1,12,2,4,8,16,2,10,10,1857
1203,1,13,4,1,22,6,1,22,6,1139
1203,1,13,4,2,6,22,1,6,22,1758
1203,1,13,4,3,26,10,1,26,10,887
1203,1,13,4,4,30,20,1,30,20,789
1203,1,14,1,1,10,30,2,10,10,1827
1203,1,14,1,2,25,30,1,25,30,2062
1203,1,14,1,3,6,22,1,6,22,1704
1203,1,14,1,4,11,8,2,10,10,1839
1203,1,16,3,1,20,30,1,20,30,1501
1203,1,16,3,2,8,16,1,8,16,2083
1203,1,16,3,3,14,26,1,14,26,1350
1203,1,16,3,4,31,3,1,31,3,1237
1203,1,17,4,1,4,16,1,4,16,2017
1203,1,17,4,2,12,3,1,12,3,1800
1203,1,17,4,3,10,22,1,10,22,1597
1203,1,17,4,4,20,30,1,20,30,986
1203,1,19,2,1,4,16,2,10,10,1950
1203,1,19,2,2,12,3,2,10,10,1675
1203,1,19,2,3,10,22,1,10,22,1137
1203,1,19,2,4,30,15,1,30,15,1233
1203,1,20,1,1,14,6,1,14,6,1959
1203,1,20,1,2,20,30,1,20,30,1193
1203,1,20,1,3,2,18,1,2,18,2151
1203,1,20,1,4,12,22,1,12,22,1275
1203,1,21,3,1,4,12,2,10,10,1225
1203,1,21,3,2,30,29,1,30,29,1066
1203,1,21,3,3,14,6,1,14,6,1348
1203,1,21,3,4,25,30,1,25,30,1143
1203,1,22,4,1,2,2,2,10,10,1395
1203,1,22,4,2,26,14,1,26,14,876
1203,1,22,4,3,4,16,2,10,10,1526
1203,1,22,4,4,16,8,1,16,8,1500
1203,1,25,1,1,4,16,2,10,10,1623
1203,1,25,1,2,10,22,1,10,22,1034
1203,1,25,1,3,11,6,1,11,6,1575
1203,1,25,1,4,26,10,1,26,10,2704
1203,1,26,3,1,26,14,1,26,14,1114
1203,1,26,3,2,15,30,1,15,30,1186
1203,1,26,3,3,7,11,2,10,10,1326
1203,1,26,3,4,14,6,1,14,6,1139
1203,1,27,2,1,12,22,1,12,22,1227
1203,1,27,2,2,14,6,1,14,6,1707
1203,1,27,2,3,22,12,1,22,12,807
1203,1,27,2,4,4,12,2,10,10,1139
1203,1,29,1,1,14,6,2,10,10,2186
1203,1,29,1,2,6,22,2,10,10,1834
1203,1,29,1,3,18,12,1,18,12,1331
1203,1,29,1,4,2,2,2,10,10,914
1203,1,31,4,1,18,18,1,18,18,1282
1203,1,31,4,2,31,3,1,31,3,1448
1203,1,31,4,3,2,18,2,10,10,1326
1203,1,31,4,4,10,18,1,10,18,1071
1203,1,32,3,1,11,8,2,10,10,1569
1203,1,32,3,2,10,18,1,10,18,1100
1203,1,32,3,3,18,12,1,18,12,1125
1203,1,32,3,4,2,18,2,10,10,1183
1203,1,34,2,1,17,3,1,17,3,1499
1203,1,34,2,2,6,22,2,10,10,2643
1203,1,34,2,3,10,18,1,10,18,1246
1203,1,34,2,4,18,10,1,18,10,1371
1203,1,36,1,1,30,10,1,30,10,1696
1203,1,36,1,2,12,18,1,12,18,1142
1203,1,36,1,3,17,3,2,10,10,1586
1203,1,36,1,4,7,11,2,10,10,1636
1203,2,1,4,1,30,29,1,30,29,3050
1203,2,1,4,2,18,10,1,18,10,979
1203,2,1,4,3,4,12,2,10,10,1050
1203,2,1,4,4,14,6,2,10,10,1618
1203,2,5,3,1,4,16,2,10,10,1653
1203,2,5,3,2,22,6,1,22,6,1332
1203,2,5,3,3,10,22,1,10,22,903
1203,2,5,3,4,30,15,1,30,15,1002
1203,2,6,1,1,14,26,1,14,26,1541
1203,2,6,1,2,4,12,2,10,10,1382
1203,2,6,1,3,12,8,2,10,10,1690
1203,2,6,1,4,18,18,1,18,18,1078
1203,2,7,2,1,4,12,2,10,10,1100
1203,2,7,2,2,18,12,1,18,12,1196
1203,2,7,2,3,30,25,1,30,25,1028
1203,2,7,2,4,22,6,1,22,6,1066
1203,2,8,4,1,29,30,1,29,30,1025
1203,2,8,4,2,10,30,1,10,30,1425
1203,2,8,4,3,1,13,2,10,10,1798
1203,2,8,4,4,14,6,1,14,6,1586
1203,2,11,3,1,4,12,2,10,10,1202
1203,2,11,3,2,30,20,1,30,20,1078
1203,2,11,3,3,12,8,2,10,10,1865
1203,2,11,3,4,18,10,1,18,10,966
1203,2,12,1,1,30,15,1,30,15,1092
1203,2,12,1,2,30,29,1,30,29,875
1203,2,12,1,3,22,6,1,22,6,1302
1203,2,12,1,4,1,13,2,10,10,1179
1203,2,13,2,1,6,22,2,10,10,1394
1203,2,13,2,2,15,30,1,15,30,1026
1203,2,13,2,3,16,8,1,16,8,1938
1203,2,13,2,4,2,2,2,10,10,1146
1203,2,14,4,1,12,18,1,12,18,1272
1203,2,14,4,2,22,12,1,22,12,856
1203,2,14,4,3,11,6,2,10,10,1603
1203,2,14,4,4,6,22,2,10,10,1377
1203,2,17,3,1,4,16,2,10,10,1462
1203,2,17,3,2,29,30,1,29,30,814
1203,2,17,3,3,11,6,2,10,10,1158
1203,2,17,3,4,10,26,1,10,26,854
1203,2,18,1,1,15,30,1,15,30,989
1203,2,18,1,2,16,8,1,16,8,1429
1203,2,18,1,3,8,16,2,10,10,1394
1203,2,18,1,4,22,12,1,22,12,682
1203,2,20,2,1,29,30,1,29,30,1161
1203,2,20,2,2,14,26,1,14,26,905
1203,2,20,2,3,2,18,2,10,10,1303
1203,2,20,2,4,14,6,2,10,10,1857
1203,2,21,3,1,16,8,1,16,8,1404
1203,2,21,3,2,22,12,1,22,12,765
1203,2,21,3,3,18,18,1,18,18,1069
1203,2,21,3,4,1,13,2,10,10,1277
1203,2,23,4,1,12,22,1,12,22,1167
1203,2,23,4,2,11,8,2,10,10,1482
1203,2,23,4,3,22,10,1,22,10,681
1203,2,23,4,4,7,13,2,10,10,1205
1203,2,24,1,1,30,20,1,30,20,1252
1203,2,24,1,2,4,28,2,10,10,1411
1203,2,24,1,3,22,6,1,22,6,825
1203,2,24,1,4,29,30,1,29,30,1319
1203,2,25,3,1,6,22,2,10,10,1577
1203,2,25,3,2,26,10,1,26,10,1014
1203,2,25,3,3,22,6,1,22,6,1316
1203,2,25,3,4,10,30,1,10,30,1360
1203,2,26,2,1,12,8,2,10,10,1767
1203,2,26,2,2,1,13,2,10,10,1449
1203,2,26,2,3,22,10,1,22,10,779
1203,2,26,2,4,10,30,1,10,30,1213
1203,2,27,2,1,22,6,1,22,6,1639
1203,2,27,2,2,4,28,2,10,10,1801
1203,2,27,2,3,12,18,1,12,18,1037
1203,2,27,2,4,30,10,1,30,10,899
1203,2,29,4,1,15,30,1,15,30,1005
1203,2,29,4,2,17,3,1,17,3,1244
1203,2,29,4,3,4,28,2,10,10,1447
1203,2,29,4,4,18,12,1,18,12,817
1203,2,30,1,1,4,16,2,10,10,1409
1203,2,30,1,2,12,3,2,10,10,1199
1203,2,30,1,3,10,26,1,10,26,1060
1203,2,30,1,4,26,14,1,26,14,770
1203,2,32,3,1,2,2,2,10,10,1107
1203,2,32,3,2,17,3,1,17,3,807
1203,2,32,3,3,12,22,1,12,22,1043
1203,2,32,3,4,7,13,2,10,10,1592
1203,2,33,2,1,18,18,1,18,18,930
1203,2,33,2,2,7,13,2,10,10,1495
1203,2,33,2,3,25,30,1,25,30,1170
1203,2,33,2,4,11,6,2,10,10,1519
1203,2,34,1,1,7,13,2,10,10,1454
1203,2,34,1,2,10,18,1,10,18,1375
1203,2,34,1,3,18,10,1,18,10,1361
1203,2,34,1,4,11,6,2,10,10,1315
1203,2,35,4,1,30,15,1,30,15,1129
1203,2,35,4,2,8,16,2,10,10,1620
1203,2,35,4,3,11,6,2,10,10,1212
1203,2,35,4,4,30,25,1,30,25,791
1203,3,1,3,1,30,10,1,30,10,1069
1203,3,1,3,2,10,22,1,10,22,1128
1203,3,1,3,3,4,28,2,10,10,1318
1203,3,1,3,4,12,3,2,10,10,1316
1203,3,2,4,1,17,3,1,17,3,1427
1203,3,2,4,2,8,16,2,10,10,1243
1203,3,2,4,3,10,18,1,10,18,1339
1203,3,2,4,4,18,10,1,18,10,843
1203,3,4,2,1,4,28,2,10,10,1333
1203,3,4,2,2,12,3,1,12,3,1270
1203,3,4,2,3,18,10,1,18,10,1247
1203,3,4,2,4,15,30,1,15,30,893
1203,3,5,1,1,30,15,1,30,15,841
1203,3,5,1,2,1,13,2,10,10,949
1203,3,5,1,3,31,3,1,31,3,1462
1203,3,5,1,4,10,18,1,10,18,1349
1203,3,6,3,1,18,10,1,18,10,1251
1203,3,6,3,2,10,18,1,10,18,1197
1203,3,6,3,3,2,18,2,10,10,1677
1203,3,6,3,4,17,3,1,17,3,1412
1203,3,8,4,1,10,22,1,10,22,1395
1203,3,8,4,2,11,8,1,11,8,1558
1203,3,8,4,3,18,12,1,18,12,851
1203,3,8,4,4,7,13,2,10,10,928
1203,3,9,2,1,10,22,1,10,22,951
1203,3,9,2,2,8,16,2,10,10,1367
1203,3,9,2,3,30,10,1,30,10,1203
1203,3,9,2,4,12,8,2,10,10,1584
1203,3,11,3,1,11,8,1,11,8,1837
1203,3,11,3,2,22,12,1,22,12,906
1203,3,11,3,3,8,16,2,10,10,1493
1203,3,11,3,4,10,30,1,10,30,1031
1203,3,13,1,1,11,8,2,10,10,1248
1203,3,13,1,2,2,18,2,10,10,833
1203,3,13,1,3,30,10,1,30,10,727
1203,3,13,1,4,15,30,1,15,30,1166
1203,3,14,2,1,11,8,2,10,10,1084
1203,3,14,2,2,7,13,2,10,10,1274
1203,3,14,2,3,22,10,1,22,10,1495
1203,3,14,2,4,10,30,1,10,30,906
1203,3,15,4,1,10,30,1,10,30,1071
1203,3,15,4,2,12,8,2,10,10,1231
1203,3,15,4,3,22,12,1,22,12,926
1203,3,15,4,4,4,28,2,10,10,1295
1203,3,18,3,1,12,18,1,12,18,1582
1203,3,18,3,2,16,8,1,16,8,1047
1203,3,18,3,3,30,15,1,30,15,785
1203,3,18,3,4,1,13,2,10,10,1261
1203,3,19,1,1,18,10,1,18,10,1283
1203,3,19,1,2,12,18,1,12,18,1082
1203,3,19,1,3,17,3,1,17,3,1541
1203,3,19,1,4,4,28,2,10,10,1597
1203,3,20,2,1,12,18,1,12,18,1810
1203,3,20,2,2,2,18,2,10,10,1469
1203,3,20,2,3,18,12,1,18,12,918
1203,3,20,2,4,16,8,1,16,8,1090
1203,3,21,4,1,31,3,1,31,3,1036
1203,3,21,4,2,7,11,2,10,10,1027
1203,3,21,4,3,30,15,1,30,15,747
1203,3,21,4,4,15,30,1,15,30,1080
1203,3,23,3,1,22,10,1,22,10,965
1203,3,23,3,2,12,22,1,12,22,965
1203,3,23,3,3,7,11,2,10,10,1602
1203,3,23,3,4,12,8,1,12,8,675
1203,3,25,1,1,12,3,2,10,10,1443
1203,3,25,1,2,18,12,1,18,12,790
1203,3,25,1,3,10,30,1,10,30,970
1203,3,25,1,4,7,13,2,10,10,906
1203,3,26,2,1,7,11,2,10,10,1027
1203,3,26,2,2,12,22,1,12,22,749
1203,3,26,2,3,17,3,1,17,3,1257
1203,3,26,2,4,30,15,1,30,15,856
1203,3,29,4,1,30,10,1,30,10,1018
1203,3,29,4,2,12,3,2,10,10,1195
1203,3,29,4,3,2,18,2,10,10,1230
1203,3,29,4,4,12,18,1,12,18,1498
1203,3,30,1,1,8,16,2,10,10,1309
1203,3,30,1,2,12,8,1,12,8,1655
1203,3,30,1,3,22,12,1,22,12,1315
1203,3,30,1,4,12,22,1,12,22,930
1203,3,32,2,1,1,13,2,10,10,1236
1203,3,32,2,2,22,12,1,22,12,772
1203,3,32,2,3,31,3,1,31,3,885
1203,3,32,2,4,10,18,1,10,18,1371
1203,3,33,3,1,15,30,1,15,30,800
1203,3,33,3,2,31,3,1,31,3,806
1203,3,33,3,3,18,12,1,18,12,1002
1203,3,33,3,4,7,13,2,10,10,1077
1203,3,34,1,1,10,22,1,10,22,1378
1203,3,34,1,2,7,11,2,10,10,1321
1203,3,34,1,3,22,10,1,22,10,805
1203,3,34,1,4,16,8,1,16,8,1174
1203,3,35,4,1,12,22,1,12,22,1026
1203,3,35,4,2,16,8,1,16,8,1016
1203,3,35,4,3,22,10,1,22,10,798
1203,3,35,4,4,1,13,2,10,10,947
1205,1,1,4,1,11,6,1,11,6,1365
1205,1,1,4,2,20,30,1,20,30,2079
1205,1,1,4,3,4,16,2,10,10,1415
1205,1,1,4,4,10,26,1,10,26,1895
1205,1,4,2,1,22,6,1,22,6,1841
1205,1,4,2,2,10,26,1,10,26,2361
1205,1,4,2,3,25,30,1,25,30,1559
1205,1,4,2,4,4,12,2,10,10,1670
1205,1,5,3,1,31,3,2,10,10,1667
1205,1,5,3,2,22,10,1,22,10,2513
1205,1,5,3,3,30,25,1,30,25,2324
1205,1,5,3,4,4,12,2,10,10,1994
1205,1,6,1,1,12,3,2,10,10,1982
1205,1,6,1,2,30,25,1,30,25,1885
1205,1,6,1,3,6,22,2,10,10,2547
1205,1,6,1,4,30,10,1,30,10,1979
1205,1,7,4,1,7,11,2,10,10,1183
1205,1,7,4,2,31,3,2,10,10,1879
1205,1,7,4,3,30,20,1,30,20,1477
1205,1,7,4,4,26,14,1,26,14,1590
1205,1,11,2,1,30,10,1,30,10,1555
1205,1,11,2,2,12,8,2,10,10,1350
1205,1,11,2,3,7,11,2,10,10,1252
1205,1,11,2,4,14,26,1,14,26,1860
1205,1,12,3,1,10,30,2,10,10,1568
1205,1,12,3,2,25,30,1,25,30,1943
1205,1,12,3,3,6,22,2,10,10,1048
1205,1,13,1,1,11,6,2,10,10,1475
1205,1,13,1,2,12,18,1,12,18,1364
1205,1,13,1,3,22,10,1,22,10,1612
1205,1,13,1,4,4,28,2,10,10,1666
1205,1,14,3,1,14,6,2,10,10,1398
1205,1,14,3,2,20,30,1,20,30,1299
1205,1,14,3,3,2,18,2,10,10,1528
1205,1,14,3,4,12,22,1,12,22,1295
1205,3,14,1,1,11,8,1,11,8,1153
1205,1,15,4,2,26,10,1,26,10,1881
1205,1,15,4,3,30,29,1,30,29,2072
1205,1,15,4,4,8,16,2,10,10,1534
1205,1,17,1,1,20,30,2,10,10,1507
1205,1,17,1,2,8,16,1,8,16,2013
1205,1,17,1,3,14,26,1,14,26,1362
1205,1,17,1,4,31,3,2,10,10,1587
1205,1,19,3,1,4,16,2,10,10,1648
1205,1,19,3,2,10,22,2,10,10,1389
1205,1,19,3,3,11,6,1,11,6,1516
1205,1,19,3,4,26,10,1,26,10,1447
1205,1,20,1,1,4,12,2,10,10,1693
1205,1,20,1,2,30,29,2,10,10,2179
1205,1,20,1,3,14,6,2,10,10,1907
1205,1,20,1,4,25,30,1,25,30,1644
1205,1,21,4,1,4,16,2,10,10,1969
1205,1,21,4,2,12,3,2,10,10,1772
1205,1,21,4,3,10,22,2,10,10,1437
1205,1,21,4,4,30,15,1,30,15,1526
1205,1,22,3,1,14,6,1,14,6,1034
1205,1,22,3,2,6,22,2,10,10,1698
1205,1,22,3,3,18,12,1,18,12,2326
1205,1,22,3,4,2,2,2,10,10,1028
1205,1,23,2,1,22,6,1,22,6,1446
1205,1,23,2,2,6,22,1,6,22,2133
1205,1,23,2,3,26,10,1,26,10,1824
1205,1,23,2,4,30,20,1,30,20,1161
1205,1,25,4,1,12,22,2,10,10,1739
1205,1,25,4,2,14,6,1,14,6,1631
1205,1,25,4,3,22,12,1,22,12,1215
1205,1,25,4,4,4,12,2,10,10,1533
1205,1,27,2,1,4,16,2,10,10,2045
1205,1,27,2,2,12,3,2,10,10,1691
1205,1,27,2,3,10,22,1,10,22,1699
1205,1,27,2,4,20,30,1,20,30,1351
1205,1,28,1,1,26,14,1,26,14,1776
1205,1,28,1,2,15,30,1,15,30,1510
1205,1,28,1,3,7,11,2,10,10,2608
1205,1,28,1,4,14,6,2,10,10,1603
1205,1,29,3,1,30,10,1,30,10,1388
1205,1,29,3,2,12,18,2,10,10,1666
1205,1,29,3,3,17,3,2,10,10,1612
1205,1,29,3,4,7,11,2,10,10,2133
1205,1,32,2,1,2,2,2,10,10,1132
1205,1,32,2,2,26,14,1,26,14,1664
1205,1,32,2,3,4,16,2,10,10,1839
1205,1,32,2,4,16,8,2,10,10,1778
1205,1,33,4,1,17,3,2,10,10,2120
1205,1,33,4,2,6,22,2,10,10,1422
1205,1,33,4,3,10,18,2,10,10,1617
1205,1,33,4,4,18,10,1,18,10,2011
1205,1,34,1,2,10,18,1,10,18,1644
1205,1,34,1,3,18,12,1,18,12,1790
1205,1,34,1,4,2,18,2,10,10,1050
1205,1,36,2,1,18,18,1,18,18,1184
1205,1,36,2,2,31,3,2,10,10,1214
1205,1,36,2,3,2,18,2,10,10,1446
1205,1,36,2,4,10,18,2,10,10,1655
1205,2,1,2,1,30,29,1,30,29,985
1205,2,1,2,2,18,10,1,18,10,1243
1205,2,1,2,3,4,12,2,10,10,1198
1205,2,1,2,4,14,6,2,10,10,1370
1205,2,4,1,1,4,16,2,10,10,1393
1205,2,4,1,2,22,6,2,10,10,1775
1205,2,4,1,3,10,22,1,10,22,1686
1205,2,4,1,4,30,15,1,30,15,2495
1205,2,5,3,1,14,26,2,10,10,1636
1205,2,5,3,2,4,12,2,10,10,1417
1205,2,5,3,3,12,8,1,12,8,1396
1205,2,5,3,4,18,18,1,18,18,1014
1205,2,6,4,1,4,12,2,10,10,1250
1205,2,6,4,2,18,12,1,18,12,1456
1205,2,6,4,3,30,25,1,30,25,1062
1205,2,6,4,4,22,6,1,22,6,1245
1205,2,8,2,1,29,30,1,29,30,722
1205,2,8,2,2,10,30,1,10,30,1222
1205,2,8,2,3,1,13,2,10,10,1226
1205,2,8,2,4,14,6,2,10,10,1631
1205,2,10,1,1,4,12,2,10,10,1856
1205,2,10,1,2,30,20,1,30,20,1650
1205,2,10,1,3,12,8,2,10,10,1401
1205,2,10,1,4,18,10,1,18,10,2184
1205,2,11,4,1,6,22,2,10,10,1827
1205,2,11,4,2,15,30,2,10,10,2479
1205,2,11,4,3,16,8,1,16,8,1677
1205,2,11,4,4,2,2,2,10,10,1326
1205,2,12,3,1,30,15,1,30,15,1865
1205,2,12,3,2,30,29,1,30,29,1826
1205,2,12,3,3,22,6,1,22,6,1709
1205,2,12,3,4,1,13,2,10,10,1438
1205,2,13,4,1,29,30,1,29,30,1869
1205,2,13,4,2,14,26,1,14,26,2017
1205,2,13,4,3,2,18,2,10,10,1115
1205,2,13,4,4,14,6,1,14,6,1860
1205,2,16,2,1,12,18,2,10,10,2116
1205,2,16,2,2,22,12,1,22,12,1709
1205,2,16,2,3,11,6,2,10,10,2109
1205,2,16,2,4,6,22,2,10,10,2053
1205,2,17,1,1,4,16,2,10,10,2113
1205,2,17,1,2,29,30,1,29,30,1276
1205,2,17,1,3,11,6,2,10,10,1373
1205,2,17,1,4,10,26,1,10,26,1863
1205,2,18,3,1,15,30,1,15,30,1595
1205,2,18,3,2,16,8,1,16,8,1695
1205,2,18,3,3,8,16,2,10,10,1836
1205,2,18,3,4,22,12,1,22,12,1208
1205,2,19,1,1,16,8,2,10,10,2200
1205,2,19,1,2,22,12,1,22,12,1779
1205,2,19,1,3,18,18,1,18,18,999
1205,2,19,1,4,1,13,2,10,10,1040
1205,2,20,4,1,12,8,1,12,8,1800
1205,2,20,4,2,1,13,2,10,10,1782
1205,2,20,4,3,22,10,1,22,10,1134
1205,2,20,4,4,10,30,2,10,10,1471
1205,2,21,1,1,6,22,2,10,10,1487
1205,2,21,1,2,26,10,1,26,10,1889
1205,2,21,1,3,22,6,2,10,10,2641
1205,2,21,1,4,10,30,1,10,30,1610
1205,2,22,2,1,12,22,1,12,22,1379
1205,3,9,2,2,11,8,2,10,10,1591
1205,2,22,2,3,22,10,1,22,10,1761
1205,2,22,2,4,7,13,2,10,10,1540
1205,2,25,3,1,30,20,1,30,20,1819
1205,2,25,3,2,4,28,2,10,10,1370
1205,2,25,3,3,22,6,1,22,6,1548
1205,2,25,3,4,29,30,2,10,10,2130
1205,2,27,4,1,22,6,1,22,6,1004
1205,2,27,4,2,4,28,2,10,10,1378
1205,2,27,4,3,12,18,1,12,18,2252
1205,2,27,4,4,30,10,1,30,10,1333
1205,2,29,2,1,15,30,2,10,10,1533
1205,2,29,2,2,17,3,2,10,10,1681
1205,2,29,2,3,4,28,2,10,10,1088
1205,2,29,2,4,18,12,1,18,12,1118
1205,2,31,3,1,4,16,2,10,10,1665
1205,2,31,3,2,12,3,2,10,10,1501
1205,2,31,3,3,10,26,2,10,10,1988
1205,2,31,3,4,26,14,1,26,14,1092
1205,2,33,1,1,2,2,2,10,10,1172
1205,2,33,1,2,17,3,2,10,10,1690
1205,2,33,1,3,12,22,1,12,22,1576
1205,2,33,1,4,7,13,2,10,10,1301
1205,2,34,4,1,18,18,1,18,18,984
1205,2,34,4,2,7,13,2,10,10,1276
1205,2,34,4,3,25,30,1,25,30,1030
1205,2,34,4,4,11,6,1,11,6,1691
1205,2,35,2,1,30,15,1,30,15,1419
1205,2,35,2,2,8,16,2,10,10,1527
1205,2,35,2,3,11,6,2,10,10,2109
1205,2,35,2,4,30,25,1,30,25,1644
1205,2,36,3,1,7,13,2,10,10,1534
1205,2,36,3,2,10,18,1,10,18,2907
1205,2,36,3,3,18,10,1,18,10,2038
1205,2,36,3,4,11,6,1,11,6,1949
1205,3,1,1,1,30,10,1,30,10,980
1205,3,1,1,2,10,22,1,10,22,1064
1205,3,1,1,3,4,28,2,10,10,1120
1205,3,1,1,4,12,3,2,10,10,1495
1205,3,2,4,1,4,28,2,10,10,698
1205,3,2,4,2,12,3,1,12,3,1429
1205,3,2,4,3,18,10,1,18,10,1155
1205,3,2,4,4,15,30,2,10,10,1545
1205,3,4,2,1,17,3,2,10,10,1862
1205,3,4,2,2,8,16,2,10,10,2062
1205,3,4,2,3,10,18,1,10,18,1513
1205,3,4,2,4,18,10,1,18,10,1780
1205,3,5,3,1,30,15,1,30,15,1372
1205,3,5,3,2,1,13,2,10,10,1623
1205,3,5,3,3,31,3,1,31,3,2164
1205,3,5,3,4,10,18,1,10,18,2886
1205,3,7,4,1,10,22,2,10,10,1207
1205,3,7,4,2,8,16,2,10,10,1395
1205,3,7,4,3,30,10,1,30,10,1270
1205,3,7,4,4,12,8,1,12,8,1163
1205,3,8,1,1,18,10,1,18,10,1689
1205,3,8,1,2,10,18,1,10,18,1376
1205,3,8,1,3,2,18,2,10,10,955
1205,3,8,1,4,17,3,2,10,10,1623
1205,3,9,2,1,10,22,1,10,22,1316
1205,3,9,2,3,18,12,1,18,12,1096
1205,3,9,2,4,7,13,2,10,10,1627
1205,3,10,3,1,11,8,1,11,8,1236
1205,3,10,3,2,2,18,2,10,10,1507
1205,3,10,3,3,30,10,1,30,10,1609
1205,3,10,3,4,15,30,2,10,10,1477
1205,3,13,3,1,18,10,1,18,10,1191
1205,3,13,3,2,12,18,1,12,18,1634
1205,3,13,3,3,17,3,1,17,3,1967
1205,3,13,3,4,4,28,2,10,10,1825
1205,3,14,1,2,22,12,1,22,12,1372
1205,3,14,1,3,8,16,2,10,10,1012
1205,3,14,1,4,10,30,1,10,30,2287
1205,3,16,2,1,10,30,2,10,10,1657
1205,3,16,2,2,12,8,2,10,10,1816
1205,3,16,2,3,22,12,2,10,10,1944
1205,3,16,2,4,4,28,2,10,10,1172
1205,3,17,4,1,11,8,1,11,8,1043
1205,3,17,4,2,7,13,2,10,10,1338
1205,3,17,4,3,22,10,1,22,10,1248
1205,3,17,4,4,10,30,2,10,10,1315
1205,3,18,1,1,12,18,1,12,18,1297
1205,3,18,1,2,16,8,2,10,10,1359
1205,3,18,1,3,30,15,1,30,15,1432
1205,3,18,1,4,1,13,2,10,10,1721
1205,3,19,3,1,12,3,2,10,10,1251
1205,3,19,3,2,18,12,1,18,12,1285
1205,3,19,3,3,10,30,1,10,30,1493
1205,3,19,3,4,7,13,2,10,10,1266
1205,3,20,2,1,31,3,2,10,10,1141
1205,3,20,2,2,7,11,2,10,10,1057
1205,3,20,2,3,30,15,1,30,15,1119
1205,3,20,2,4,15,30,1,15,30,1065
1205,3,23,4,1,12,18,1,12,18,1005
1205,3,23,4,2,2,18,2,10,10,1096
1205,3,23,4,3,18,12,1,18,12,1286
1205,3,23,4,4,16,8,1,16,8,1558
1205,3,24,2,1,30,10,1,30,10,1404
1205,3,24,2,2,12,3,2,10,10,1033
1205,3,24,2,3,2,18,2,10,10,2046
1205,3,24,2,4,12,18,1,12,18,1725
1205,3,25,1,1,22,10,2,10,10,1198
1205,3,25,1,2,12,22,1,12,22,1167
1205,3,25,1,3,7,11,2,10,10,1355
1205,3,25,1,4,12,8,2,10,10,1245
1205,3,26,3,1,8,16,2,10,10,871
1205,3,26,3,2,12,8,1,12,8,1305
1205,3,26,3,3,22,12,1,22,12,1443
1205,3,26,3,4,12,22,1,12,22,1551
1205,3,27,4,1,7,11,2,10,10,932
1205,3,27,4,2,12,22,1,12,22,1679
1205,3,27,4,3,17,3,1,17,3,1714
1205,3,27,4,4,30,15,1,30,15,1303
1205,3,30,2,1,12,22,1,12,22,1695
1205,3,30,2,2,16,8,1,16,8,1299
1205,3,30,2,3,22,10,1,22,10,1246
1205,3,30,2,4,1,13,2,10,10,853
1205,3,31,3,1,10,22,2,10,10,1625
1205,3,31,3,2,7,11,2,10,10,1340
1205,3,31,3,3,22,10,1,22,10,1248
1205,3,31,3,4,16,8,1,16,8,870
1205,3,33,4,1,1,13,2,10,10,802
1205,3,33,4,2,22,12,1,22,12,1554
1205,3,33,4,3,31,3,1,31,3,1709
1205,3,33,4,4,10,18,2,10,10,1665
1205,3,35,1,1,15,30,1,15,30,1213
1205,3,35,1,2,31,3,2,10,10,1353
1205,3,35,1,3,18,12,1,18,12,1751
1205,3,35,1,4,7,13,2,10,10,1162
1207,0,1,3,1,12,3,1,12,3,1954
1207,0,1,3,2,30,25,1,30,25,1634
1207,0,1,3,3,6,22,2,10,10,1441
1207,0,1,3,4,30,10,2,10,10,1286
1207,0,2,1,1,31,3,2,10,10,1566
1207,0,2,1,2,22,10,1,22,10,1887
1207,0,2,1,3,30,25,1,30,25,1491
1207,0,2,1,4,4,12,1,4,12,1789
1207,0,3,4,1,22,6,1,22,6,1504
1207,0,3,4,2,10,26,2,10,10,1668
1207,0,3,4,3,25,30,2,10,10,1596
1207,0,3,4,4,4,12,2,10,10,1366
1207,0,5,2,1,11,6,2,10,10,2046
1207,0,5,2,2,20,30,1,20,30,2084
1207,0,5,2,3,4,16,2,10,10,2287
1207,0,5,2,4,10,26,2,10,10,1504
1207,0,8,4,1,30,10,1,30,10,1136
1207,0,8,4,2,12,8,1,12,8,1249
1207,0,8,4,3,7,11,2,10,10,1172
1207,0,8,4,4,14,26,1,14,26,1325
